"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0DA000720012M0000RO","DAIMARU CLT 155 X 12 M BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0F0013000009M0000DG","CLOTH TP EXP 1300 X 9 M BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FA000480050M0000RO","CLOTH TP EXP 3370 BIRU 48MM X 50 M","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FA013000050M0000RO","CLOTH TP EXP 1300 X 50 M BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FB000360012Y0000RO","EXPORT CLOTH 3361 BIRU 36MM X 12 Y RO","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FB000480012Y0000RO","CLOTH TP EXP 48 X 12 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FB013000012Y0000RO","CLOTH TP EXP 1300 X 12 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FD000240006Y0000RO","CLOTH TP EXP 24 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FD000360006Y0000RO","CLOTH TP EXP 36 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0FD000480006Y0000RO","CLOTH TP EXP 48 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0SD000240006Y0000RO","SUPERFIX CLT 24 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0SD000360006Y0000RO","SUPERFIX CLT 36 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0SD000480006Y0000RO","SUPERFIX CLT 48 X 6 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCB0VD000480007Y0000RO","VISKO CLT 48 X 7 Y BIRU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCD00A000480008M0000RO","CLOTH TP EXP 48 X 8 M D.BROWN","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG00A000480008M0000RO","CLOTH TP EXP 48 X 8 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0CA000240005M0000RO","DAIICHI CLT 24 X 5 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0CA000360005M0000RO","DAIICHI CLT 36 X 5 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0CA000480005M0000RO","DAIICHI CLT 48 X 5 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000240012M0000RO","DAIMARU CLT 24 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000240012M0001RO","DAIMARU CLT 24 X 12 M HIJAU RTL 1R","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000340012M0000RO","DAIMARU CLT 34 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000360012M0000RO","DAIMARU CLT 36 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000450012M0000RO","DAIMARU CLT 45 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000480012M0000CP","DAIMARU CLOTH 3370 HIJAU 48MM X 12 M CP ,","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000480012M0000RO","DAIMARU CLT 48 X 12 M HIJAU,","Tidak ada micron",78,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000720012M0000RO","DAIMARU CLT 72 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0DA000960030M0000RO","DAIMARU CLT 96 X 30 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FA000480050M0000RO","CLOTH TP EXP 3370 HIJAU 48MM X 50 M RO","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FA013000050M0000RO","CLOTH TP EXP 1300 X 50 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FB000480012Y0000RO","CLOTH TP EXP 48 X 12 Y HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FB013000012Y0000RO","CLOTH TP EXP 1300 X 12 Y HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FD000240006Y0000RO","CLOTH TP EXP 24 X 6 Y HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FD000360006Y0000RO","CLOTH TP EXP 36 X 6 Y HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0FD000480006Y0000RO","CLOTH TP EXP 48 X 6 Y HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCG0SD000480012M0000RO","SUPERFIX CLT 48 X 12 M HIJAU","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00A000480008M0000RO","CLOTH TP EXP 48 X 8 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00A000480050M0000RO","CLOTH TP EXP 48 X 50 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00A000720008M0000RO","CLOTH TP EXP 72 X 8 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00A013000008M0000RO","CLOTH TP EXP 1300 X 8 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00E000480025M0000RO","CLOTH TP EXP 48 X 25 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH00E013000025M0000RO","CLOTH TP EXP 1300 X 25 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000240005M0000RO","DAIICHI CLT 24 X 5 M HITAM,","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000360005M0000RO","DAIICHI CLT 36 X 5 M HITAM,","Tidak ada micron",32,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000360010M0000RO","DAIICHI CLOTH 3370 HITAM 36MM X 10 M","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000480003M0000RO","DAIICHI CLT 48 X 3 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000480005M0000RO","DAIICHI CLT 48 X 5 M HITAM,","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000480010M0000RO","DAIICHI CLT 48 X 10 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0CA000720005M0000RO","DAIICHI CLT 72 X 5 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0D0000240012M0000DG","DAIMARU CLT TP 24 X 12 M","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0D0000360012M0000DG","DAIMARU CLT TP 36 X 12 M","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0D0000480012M0000DG","DAIMARU CLT TP 48 X 12 M","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000240010M0000RO","DAIMARU CLT 24 X 10 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000240012M0000CP","DAIMARU CLT 24 X 12 M HITAM CP ,","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000240012M0000RO","DAIMARU CLT 24 X 12 M HITAM.","Tidak ada micron",108,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000240012M0001RO","DAIMARU CLT 24 X 12 M HITAM RTL 1R","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000340012M0000RO","DAIMARU CLT 34 X 12 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000360010M0000RO","DAIMARU CLT 36 X 10 M HITAM","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
"Laporan Stok FG Single","Print By : salesptk","18-Apr-2023 10:59","Gudang : PTK01","ItemCode","ItemName","Micron","STOCK","FCH0DA000360012M0000CP","DAIMARU CLOTH 3370 HITAM 36MM X 12 M CP ,","Tidak ada micron",0,"*Note : Stok Yang Di Tampilkan Belum Termasuk Booking  MPB "
